Image	Name	Class	Parent	ROI	Centroid_X	Centroid_Y	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area	centroid_x_zeroscaled	centroid_y_zeroscaled	centroid_distances	fly_section_ID	fly_ID	section_ID
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	290.27	204.91	2.745	7.0708	0.6899	2.7051	1.7559	0.8003	2.4545	27	3.908	11	0	11	40.4545	445	7.7764	55	30	25	2.4545	27	3.908	11	0	11	56.4687	28.1805	0.8936	10.8797	7.4117	0.7238	1.0135	1.9483	11	0	22.4324	12.1896	55	5	0.4797	1.805	11	0	0.8978	1.6728	10	0	20.9854	11.3039	55	5	0.3212	1.4345	11	0	0.0516	5	11.0015	12.5292	18.1591	4.5387	42.4213	86.9327	-133.81	-100.33000000000001	167.24600144697033	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	272.06	203.65	2.745	6.4694	0.8242	2.3856	1.5716	0.8003	3.3	33	3.093	9	0	9	40.2	402	10.0089	57	27	30	2.0	20	3.2998	9	0	9	49.4101	25.8048	0.9324	9.5504	7.1583	0.6168	2.6434	2.3278	9	0	18.6822	10.8879	57	4	0.1783	1.0342	9	0	2.5882	2.2602	9	0	16.8739	8.8553	48	4	0.0252	0.1574	1	0	0.056	7	74.2887	101.923	138.8398	5.1473	487.3898	1863.1051	-152.01999999999998	-101.59	182.8403907784054	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	277.24	210.23	8.6272	11.7868	0.7803	4.8933	2.245	0.8566	17.64	441	18.914	71	0	71	110.96	2774	26.1382	172	75	97	17.36	434	18.9184	71	0	71	64.3115	31.2099	0.8297	12.3261	7.5103	0.7948	3.9819	9.4037	71	0	37.4217	34.6722	172	4	2.6988	9.519	71	0	1.5603	1.9175	8	0	24.383	12.7591	74	4	0.0993	0.4972	4	0	0.1243	5	8.939	9.7923	12.5292	5.1473	24.5572	61.9754	-146.83999999999997	-95.01000000000002	174.896785848111	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	618.02	212.41	7.8429	10.0822	0.9696	3.3542	2.952	0.4689	8.0	184	4.936	18	0	18	53.2609	1225	3.5703	60	47	13	0.3478	8	0.8847	4	0	4	129.7995	40.4224	0.9982	13.224	12.5243	0.1067	7.2349	5.5907	22	0	40.0241	7.8732	60	20	0.2169	0.7217	5	0	7.178	5.6394	22	0	39.0388	7.1866	56	20	0.2071	0.7088	5	0	0.0572	7	35.1351	23.2495	82.71	15.7916	231.9365	781.1325	193.94	-92.83000000000001	215.01193571520628	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	598.24	213.31	12.5486	14.7579	0.724	5.7963	2.8836	0.8698	42.1944	1519	9.1677	59	27	32	54.7222	1970	10.036	72	34	38	0.8056	29	1.5459	6	0	6	102.3494	38.1886	0.8819	13.2712	10.4122	0.5729	17.8453	12.9347	59	0	29.1434	13.9838	72	5	0.1547	0.7035	6	0	14.0175	8.5142	58	0	25.1223	9.5611	71	5	0.0524	0.3589	3	0	0.1273	4	20.6958	13.7874	49.9567	5.2515	170.9171	446.7537	174.16000000000003	-91.93	196.9335687484488	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	278.43	219.0	9.8036	11.5788	0.9189	4.2839	2.9042	0.7356	2.8519	77	3.9682	13	0	13	42.037	1135	11.2266	64	26	38	2.4444	66	4.0128	13	0	13	127.0545	40.9209	0.9535	13.8518	11.0995	0.5553	1.0278	1.9897	13	0	18.9753	11.1982	64	6	0.3086	1.5769	13	0	0.862	1.6143	13	0	16.8788	8.5348	56	6	0.1145	0.9192	13	0	0.0757	9	72.3636	91.6134	141.4348	10.2543	1337.3528	6405.5854	-145.64999999999998	-86.24000000000001	169.26683106858235	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	605.49	217.37	7.0586	9.987	0.8893	3.5249	2.6101	0.5985	44.2727	974	6.212	56	33	23	61.7273	1358	6.7906	74	48	26	0.6818	15	1.7563	6	0	6	40.3908	27.1889	0.6866	10.6347	6.2352	0.8519	23.1111	14.4237	56	0	40.8148	13.0435	74	11	0.1481	0.8295	6	0	17.6977	10.3345	44	0	35.4651	7.7864	54	11	0.0116	0.1078	1	0	0.1671	4	8.6202	7.2842	15.7916	4.1209	27.1035	35.9784	181.41000000000003	-87.87	201.5706451842629	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	593.47	222.56	17.6465	17.4709	0.7265	7.5384	3.5417	0.8539	31.5306	1545	11.8868	68	10	58	90.7551	4447	28.771	156	47	109	4.7755	234	9.3992	42	0	42	118.0352	40.0244	0.9259	14.7275	10.6272	0.6543	18.736	9.7731	68	4	44.5545	25.2266	156	18	0.967	4.2635	42	0	16.2677	7.0273	41	4	35.6417	10.461	71	18	0.2323	1.2594	14	0	0.1533	9	63.6044	10.0843	244.0277	8.3914	2979.1519	16709.5605	169.39000000000004	-82.68	188.4912584179967	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	606.45	222.66	10.98	11.8861	0.9766	3.9893	3.5021	0.4014	40.2258	1247	11.789	63	16	47	60.9355	1889	7.4786	75	47	28	0.6452	20	1.5609	8	0	8	45.0965	27.2455	0.7634	10.6374	6.144	0.8213	16.2203	17.7572	63	0	35.6949	18.0543	75	12	0.1949	0.8796	8	0	7.6667	9.9378	53	0	26.7011	10.6051	64	12	0.0345	0.3216	3	0	0.231	5	8.9261	8.9755	17.1298	4.1209	31.0077	74.5704	182.37000000000006	-82.58000000000001	200.19558761371346	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	602.73	227.15	14.1172	16.1225	0.6825	5.8357	3.7533	0.7986	47.8	1912	11.4695	68	21	47	61.9	2476	9.5241	77	44	33	0.925	37	1.6546	6	0	6	32.1558	22.4862	0.7992	8.0017	5.5767	0.745	34.7558	16.7599	68	0	48.6977	15.4965	77	21	0.4419	1.2137	6	0	23.413	11.5673	52	0	37.2174	9.2374	62	21	0.0217	0.1474	1	0	0.4328	4	6.5494	6.5849	8.3914	4.6364	19.8613	29.0664	178.65000000000003	-78.09	194.97146098852522	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	607.73	231.84	9.8036	13.4866	0.6773	4.9731	2.6013	0.8817	20.6071	577	11.1997	46	5	41	77.3571	2166	18.9975	123	53	70	6.4643	181	9.6513	35	0	35	64.3115	30.9351	0.8445	10.3966	9.1611	0.3497	8.2395	9.0128	46	0	35.1796	22.9392	123	11	1.1138	4.5831	35	0	5.7482	5.9904	37	0	26.6835	11.3451	59	11	0.036	0.2528	2	0	0.1406	5	10.5307	7.4087	23.2495	6.0664	29.7228	74.5704	183.65000000000003	-73.4	197.77482777138252	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	596.94	233.32	6.6664	9.3613	0.9559	3.2405	2.4624	0.544	21.2778	383	10.7364	37	4	33	55.7222	1003	8.5942	74	40	34	2.4444	44	4.2179	13	0	13	69.8015	30.2152	0.9608	9.9433	9.0422	0.3278	12.0	13.0436	51	0	30.3743	13.9247	74	14	0.3408	1.6322	13	0	10.9627	12.8942	51	0	27.5404	11.2916	62	14	0.1056	0.7211	7	0	0.0809	5	17.6825	8.1383	55.7724	7.0088	73.6901	181.2677	172.86000000000007	-71.92000000000002	187.22464047234814	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	604.11	239.95	13.725	13.3479	0.968	5.0252	3.3606	0.7619	56.5714	1980	15.8287	93	32	61	69.8	2443	14.7863	104	51	53	2.5143	88	4.5978	17	0	17	94.8987	35.9389	0.9233	12.6732	10.2173	0.6001	15.041	19.6889	93	0	29.0861	19.8475	104	8	0.4549	2.0005	17	0	8.0861	8.5498	46	0	22.2679	9.9414	52	8	0.11	0.622	7	0	0.1281	5	31.6093	29.0891	63.4637	6.0664	424.1723	1115.5514	180.03000000000003	-65.29000000000002	191.50348560796488	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	166.39	274.08	2.3529	5.4306	1.0	1.8984	1.4841	0.6325	1.125	9	1.8077	5	0	5	48.5	388	11.0195	63	32	31	0.5	4	0.9258	2	0	2	34.5086	21.9051	0.9037	7.4657	6.5778	0.1719	0.8913	1.5998	9	0	17.1196	14.1692	63	6	0.0978	0.3939	2	0	0.869	1.589	9	0	14.131	10.2919	58	6	0.0595	0.2842	2	0	0.0435	6	46.5544	7.9857	129.2029	3.9524	202.5347	925.551	-257.69	-31.160000000000025	259.56710442581124	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	169.54	280.82	25.4893	23.4609	0.5819	9.5656	3.863	0.9328	4.3731	293	5.1163	23	0	23	104.0896	6974	35.0241	179	45	134	3.5522	238	5.1206	24	0	24	105.8787	52.5993	0.4809	19.7733	8.458	0.9458	1.9819	3.1444	23	0	41.5126	42.5125	179	5	0.9711	2.9707	24	0	1.219	1.5404	7	0	21.5476	18.533	114	5	0.1476	0.7464	6	0	0.2225	3	3.734	3.9524	4.3714	2.8784	4.9524	8.1618	-254.54	-24.420000000000016	255.70871709818576	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	163.86	280.2	5.0979	9.1822	0.7598	3.4695	2.1156	0.8307	5.4667	82	6.9986	22	0	22	76.8	1152	19.2547	106	47	59	5.2667	79	7.0353	22	0	22	21.5679	19.5397	0.7099	7.8323	3.6843	0.8772	1.8621	4.2445	22	0	42.569	29.2557	106	5	1.431	4.1806	22	0	0.6047	1.3652	7	0	30.6279	21.7606	94	5	0.093	0.3661	2	0	0.2366	5	6.2456	5.7828	9.1319	4.3714	12.2606	22.9892	-260.21999999999997	-25.04000000000002	261.4219768879426	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	157.69	279.05	11.3722	14.2126	0.7075	5.7476	2.6043	0.9044	7.5625	242	10.3983	37	0	37	79.4062	2541	27.5621	134	38	96	7.9062	253	10.5383	37	0	37	78.0366	32.839	0.9093	12.3525	9.2117	0.6026	1.935	4.942	37	0	26.18	27.9005	134	4	1.325	5.0683	37	0	0.8631	1.3444	5	0	16.0417	11.846	63	4	0.0714	0.3386	2	0	0.1449	5	84.1915	9.7002	261.2651	5.3699	490.5439	1863.1051	-266.39	-26.189999999999998	267.6743323518338	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	173.88	282.61	3.9214	6.9765	1.0	2.4326	1.9593	0.5923	1.1667	14	2.2088	7	0	7	59.4167	713	11.5401	78	40	38	1.1667	14	2.2088	7	0	7	40.7829	23.7752	0.9066	8.8985	6.5346	0.5961	1.4673	1.9049	8	0	17.8037	17.0174	78	3	0.2056	0.8767	7	0	1.5053	1.873	8	0	12.5474	7.8737	47	3	0.0842	0.4038	2	0	0.076	6	32.1962	11.0582	123.9374	2.8784	417.0768	2212.9214	-250.2	-22.629999999999995	251.22133050360193	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	156.73	287.85	9.4114	10.9193	0.9919	3.6105	3.1931	0.4841	3.96	99	4.2864	12	0	12	58.0	1450	14.8015	84	33	51	3.72	93	4.3062	12	0	12	87.0558	35.6412	0.8612	13.1729	8.6426	0.7528	1.0536	2.006	12	0	14.7455	17.3276	84	3	0.4286	1.8374	12	0	0.6884	1.0509	6	0	9.3116	6.7595	41	3	0.0151	0.1222	1	0	0.0979	5	21.3122	15.0126	38.5938	5.3699	145.7196	281.5528	-267.35	-17.389999999999986	267.9149764384216	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	342.34	286.84	12.5486	15.5046	0.656	6.3698	2.6451	0.9229	6.2703	232	8.5233	27	0	27	73.973	2737	24.9215	126	39	87	6.3514	235	9.3161	28	0	28	134.8974	42.9351	0.9196	16.1401	11.2319	0.7269	2.9133	4.0851	27	0	29.7861	18.8298	126	13	0.7139	3.5941	28	0	2.5113	2.9472	12	0	24.4951	7.8693	59	13	0.0388	0.2246	2	0	0.0937	8	60.4064	62.9181	113.8308	10.4868	911.5229	2217.8853	-81.74000000000001	-18.400000000000034	83.785366264044	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	592.29	287.94	10.5879	12.5396	0.8462	5.074	2.8523	0.807	39.9667	1199	6.1839	48	28	20	72.2667	2168	8.59	96	57	39	1.0	30	2.3342	11	0	11	143.5245	42.8653	0.9816	15.042	12.5243	0.5272	33.1093	9.457	55	13	49.9317	10.8584	96	29	0.1749	0.9606	11	0	32.497	9.4629	55	13	47.9375	8.5682	73	29	0.1012	0.6836	7	0	0.0733	8	96.7653	67.8667	226.4881	43.7961	3555.905	10911.9609	168.20999999999998	-17.30000000000001	169.09729181746226	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	332.01	292.52	7.0586	10.0308	0.8816	3.609	2.7564	0.3348	5.8571	123	6.1179	22	0	22	53.619	1126	12.5955	81	36	45	2.7619	58	4.999	17	0	17	110.1923	38.0556	0.9561	13.2064	10.9204	0.575	3.7817	3.0856	22	0	26.3275	12.0374	81	4	0.2359	1.5216	17	0	3.616	2.656	11	0	24.1483	8.9407	44	4	0.0342	0.202	2	0	0.0619	10	40.7015	17.794	156.5741	10.5855	994.7465	6405.5854	-92.07	-12.720000000000027	92.94451732081887	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	635.75	293.16	16.0779	14.1608	1.0	4.9651	4.069	0.6195	5.2619	221	7.1365	34	0	34	96.2619	4043	24.5318	142	54	88	5.4524	229	7.1233	34	0	34	153.7202	44.1725	0.99	14.7113	13.1505	0.3381	1.8804	3.1997	34	0	31.5573	25.0997	142	9	0.6412	2.8884	34	0	1.4758	1.9911	8	0	23.8148	8.5194	63	9	0.0655	0.5385	8	0	0.0953	5	81.5716	63.4637	162.1333	43.7961	973.259	1220.8949	211.67000000000002	-12.079999999999984	212.0144223867801	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	345.31	298.15	19.215	21.5415	0.5204	8.6699	3.9617	0.9203	7.902	403	10.2396	42	0	42	82.6863	4217	19.49	128	44	84	7.9804	407	10.1163	41	0	41	129.7995	46.1324	0.7664	17.4052	10.2359	0.8375	4.3934	5.4434	42	0	40.2492	21.613	128	12	1.3934	4.9117	41	0	3.7589	3.7032	14	0	32.5745	9.9169	70	12	0.2021	0.9973	12	0	0.1475	5	12.3464	12.4867	19.5677	4.5179	55.8841	91.8602	-78.76999999999998	-7.090000000000032	79.08843784017988	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	342.45	302.78	2.3529	5.4152	1.0	1.8847	1.542	0.6325	6.75	54	6.364	19	0	19	49.0	392	9.3808	65	38	27	5.375	43	6.5014	17	0	17	14.1172	16.1097	0.6836	6.7866	3.3185	0.8222	2.9268	3.869	19	0	34.3415	10.1824	65	22	1.7561	3.8586	17	0	2.0	2.3049	11	0	30.7879	6.6038	50	22	0.8788	2.3016	11	0	0.1434	5	8.2483	7.794	13.0204	3.5435	22.7796	28.1554	-81.63	-2.4600000000000364	81.66705884259576	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	337.5	302.57	7.4507	9.7973	0.9754	3.238	2.7293	0.3846	4.4737	85	5.0262	17	0	17	51.8947	986	10.0934	74	38	36	3.0526	58	4.8588	15	0	15	34.9008	24.5877	0.7255	9.5284	4.3747	0.8921	2.957	2.8738	17	0	31.4624	12.8879	74	11	0.6237	2.48	15	0	2.5676	1.8512	7	0	26.2162	6.903	43	11	0.0	0.0	0	0	0.1725	4	7.1615	6.1419	12.8187	3.5435	21.5166	32.5883	-86.57999999999998	-2.670000000000016	86.62115965513274	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	359.94	305.46	27.45	27.5167	0.4556	8.8233	6.7257	0.6324	5.6622	419	7.5058	32	0	32	103.8513	7685	29.4072	160	45	115	5.8514	433	7.4772	32	0	32	139.9952	46.013	0.8309	15.9561	12.0352	0.7202	2.7972	4.2223	32	0	45.5667	34.9382	160	14	1.2444	4.1189	32	0	2.0559	2.3118	8	0	30.486	14.3473	95	14	0.0524	0.3362	4	0	0.1979	6	13.9084	11.675	27.3343	5.7086	53.3154	91.8602	-64.13999999999999	0.21999999999997044	64.14037729854728	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	333.25	306.05	8.235	11.9177	0.7286	4.751	2.2762	0.8854	4.1304	95	5.057	17	0	17	66.1739	1522	11.7731	87	47	40	3.9565	91	5.2352	17	0	17	50.1944	26.6503	0.8881	9.2857	6.8093	0.6835	1.7744	2.8594	17	0	39.6391	16.4305	87	10	0.7218	2.6267	17	0	1.2818	1.8231	8	0	34.0909	10.923	55	10	0.0455	0.3923	4	0	0.1515	5	8.0212	6.1368	14.8747	5.2151	19.0641	32.5883	-90.82999999999998	0.8100000000000023	90.8336116203688	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	368.83	307.9	10.1957	11.8066	0.9191	4.473	2.7633	0.7663	2.8571	80	3.9974	15	0	15	75.6429	2118	18.0354	111	43	68	2.7857	78	3.9848	15	0	15	81.958	33.1327	0.9382	12.3878	8.7013	0.6908	1.781	2.2047	15	0	36.2619	18.3999	111	17	0.4286	1.7573	15	0	1.6154	1.7385	7	0	30.2033	8.0987	62	17	0.0659	0.4534	5	0	0.1104	9	112.8369	130.3197	244.0277	5.7086	4819.1802	16709.5605	-55.25	2.659999999999968	55.313995516505585	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	342.83	309.0	7.0586	11.9231	0.6239	4.4592	2.4634	0.8169	7.1818	158	8.4832	36	0	36	60.2273	1325	15.4763	103	34	69	6.7727	149	8.6296	36	0	36	41.9594	25.9482	0.7831	9.3181	6.7192	0.715	2.4087	4.5516	36	0	33.8087	16.2367	103	14	1.3565	4.5638	36	0	1.2796	1.5837	5	0	27.5591	8.1005	51	14	0.0753	0.3682	3	0	0.1443	6	7.428	7.3178	8.3202	6.8792	19.2326	25.5893	-81.25	3.759999999999991	81.33695408607332	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	349.45	311.77	17.2543	18.0812	0.6632	7.9537	3.2193	0.9077	3.1087	143	3.9622	15	0	15	75.3043	3464	14.3912	100	40	60	3.0652	141	3.9576	16	0	16	86.2716	35.3786	0.8662	12.3219	9.2563	0.6229	2.6741	2.9306	15	0	42.4866	20.0866	100	18	0.6786	2.1687	16	0	2.5618	2.6014	11	0	34.0056	10.1706	63	18	0.0618	0.2844	2	0	0.18	7	11.8187	12.3655	14.6727	6.9391	51.2485	91.8602	-74.63	6.529999999999973	74.91513732217274	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	330.8	312.81	8.6272	12.2941	0.7173	5.0263	2.0526	0.9182	2.6667	64	3.3837	11	0	11	59.5	1428	13.0983	89	41	48	2.2917	55	3.5199	11	0	11	50.1944	27.0485	0.8621	9.9996	7.3053	0.6013	2.2137	2.3271	11	0	31.4809	17.2075	89	13	0.5496	1.8111	11	0	2.1121	2.025	7	0	25.1963	10.4063	67	13	0.1589	0.7024	6	0	0.1582	6	10.4378	8.8364	20.7133	3.2025	24.7899	79.8527	-93.27999999999997	7.569999999999993	93.58666197701463	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	336.74	311.89	4.3136	7.8351	0.883	3.0362	1.8305	0.7634	1.4167	17	2.2747	6	0	6	47.5833	571	5.7122	56	41	15	1.5833	19	2.2747	6	0	6	12.1564	13.3589	0.856	5.1414	3.0737	0.8078	1.1176	1.7014	6	0	43.1765	5.8386	56	30	1.2059	1.855	6	0	0.9545	1.3266	4	0	40.7727	4.3962	46	30	1.0	1.6036	5	0	0.2933	5	5.169	5.5595	6.8792	3.2025	12.162	18.9893	-87.33999999999997	6.649999999999977	87.5927970782986	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	340.36	316.12	9.4114	12.3609	0.774	4.9499	2.2947	0.8928	3.1923	83	4.3728	17	0	17	68.2308	1774	19.4264	106	40	66	3.4615	90	4.4293	17	0	17	36.0772	22.3801	0.9051	7.8433	6.1656	0.6211	2.3152	2.882	17	0	43.3478	20.4646	106	19	1.1739	2.8655	17	0	1.9697	1.9609	9	0	33.5455	9.7951	66	19	0.2727	1.016	7	0	0.2368	6	7.3366	6.527	11.3528	4.2383	23.3927	55.347	-83.71999999999997	10.879999999999995	84.42400606462593	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	364.21	314.77	4.7057	9.2551	0.6904	3.7687	1.6924	0.9069	8.4286	118	9.6134	26	0	26	65.1429	912	19.876	99	40	59	8.0714	113	9.4825	26	0	26	25.8815	19.5482	0.8511	7.7565	4.7929	0.7826	2.0435	5.3918	26	0	34.2899	21.7757	99	8	1.6667	5.2767	26	0	0.4182	1.0486	4	0	26.4364	13.8708	69	8	0.0364	0.2697	2	0	0.1839	4	7.2106	7.5176	9.3317	4.4757	20.8299	30.7683	-59.870000000000005	9.529999999999973	60.62373957452641	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	359.06	318.59	25.8815	25.8402	0.4871	11.4874	3.745	0.9443	6.1233	447	7.7279	43	0	43	105.411	7695	31.4496	154	39	115	6.0822	444	7.7383	43	0	43	96.4673	41.4382	0.706	15.0401	9.1494	0.838	2.848	4.9828	43	0	52.572	39.7329	154	10	1.812	5.0125	43	0	1.4972	2.1001	13	0	30.7797	13.9015	92	10	0.0508	0.6056	8	0	0.286	7	10.3351	10.8234	14.3343	4.4757	40.0257	72.5075	-65.01999999999998	13.349999999999966	66.37637305547808	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	178.46	318.46	17.6465	15.3714	0.9385	5.3144	3.9987	0.6384	7.913	364	9.7498	49	0	49	115.5435	5315	32.6529	181	61	120	7.9348	365	9.6848	49	0	49	160.3867	45.1186	0.9901	14.9211	13.5724	0.3058	2.2019	4.336	49	0	33.6691	32.3842	181	9	0.8978	4.07	49	0	1.4822	2.1871	14	0	23.3507	9.7754	72	9	0.011	0.1279	2	0	0.1059	12	58.8729	36.9733	156.5741	13.9221	1095.6024	6405.5854	-245.61999999999998	13.21999999999997	245.97551260237265	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	334.46	318.52	10.5879	11.7458	0.9644	4.4061	3.0806	0.6503	6.0	174	7.6811	28	0	28	102.3103	2967	21.1965	151	75	76	6.1379	178	7.7677	28	0	28	21.96	17.9154	0.8598	6.4577	4.949	0.4587	3.1803	5.9568	28	0	73.8852	32.6711	151	26	2.9836	6.1305	28	0	0.625	1.0999	4	0	48.125	14.8079	85	26	0.125	0.7071	4	0	0.4518	5	5.6134	5.2109	8.0511	4.2383	13.0534	19.39	-89.62	13.279999999999973	90.59858056283223	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	337.94	322.76	9.4114	13.186	0.6802	4.7444	3.1965	0.7983	2.7692	72	2.9841	9	0	9	54.3462	1413	10.0317	70	39	31	1.6923	44	2.4943	8	0	8	28.6265	20.9632	0.8186	7.831	5.2742	0.7698	1.5128	2.1727	9	0	37.2821	14.8306	70	14	0.5641	1.6324	8	0	0.8846	1.247	5	0	28.75	7.7507	42	14	0.0	0.0	0	0	0.2791	6	7.591	8.5358	9.0616	4.8666	23.7678	32.2819	-86.13999999999999	17.519999999999982	87.90364042518374	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	329.3	322.53	16.0779	18.179	0.6114	7.5872	2.9777	0.9228	6.3913	294	8.1499	28	0	28	99.8696	4594	28.306	149	47	102	6.7174	309	8.4398	29	0	29	67.8408	31.3373	0.8681	11.3727	7.9575	0.6578	2.4326	4.9698	28	0	50.7079	34.7681	149	19	1.8146	5.1645	29	0	1.053	1.7705	7	0	33.5758	14.6163	81	19	0.1061	0.4326	3	0	0.2428	6	7.5456	7.167	11.536	4.9747	17.0918	26.2269	-94.77999999999997	17.289999999999964	96.3441357841773	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	347.29	322.11	32.9401	24.5194	0.6885	9.1044	5.3344	0.8418	1.6067	143	2.8108	14	0	14	60.4607	5381	14.5517	105	33	72	1.1348	101	2.4918	14	0	14	94.5066	36.6365	0.8848	13.7668	9.562	0.67	1.2541	2.1201	14	0	40.082	20.0317	105	14	0.4549	1.6361	14	0	1.0516	1.57	8	0	28.3806	11.5911	82	14	0.0645	0.5055	6	0	0.354	6	10.1542	9.9651	14.3343	7.1326	41.8934	72.5075	-76.78999999999996	16.870000000000005	78.62125030804327	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	370.11	321.05	8.6272	11.3744	0.838	4.3291	2.7968	0.7876	12.2083	293	15.0043	51	0	51	100.7083	2417	30.9522	155	49	106	13.5	324	14.6762	50	0	50	58.4294	28.1979	0.9234	9.6111	7.9426	0.4946	2.9934	7.6966	51	0	39.6447	31.3621	155	10	2.6184	7.8908	50	0	1.2656	3.2567	22	0	28.1953	12.6167	76	10	0.5781	2.907	22	0	0.1468	6	30.6719	9.0457	138.0742	4.5374	196.2509	802.7698	-53.96999999999997	15.810000000000002	56.23803872824867	86_16	86	16
86D_1_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	164.97	323.12	12.5486	12.8898	0.9491	4.6446	3.6495	0.6205	8.6471	294	7.5514	25	0	25	98.2941	3342	24.7148	147	57	90	8.2059	279	7.3723	24	0	24	126.2702	40.4816	0.9683	14.0825	11.737	0.5349	3.4031	4.1396	25	0	27.2892	27.7064	147	5	0.8738	3.4426	24	0	2.7904	3.0093	14	0	18.9931	11.3128	62	5	0.0172	0.1302	1	0	0.0915	3	20.6162	13.9221	38.4527	9.4738	164.532	263.7348	-259.11	17.879999999999995	259.7261760008028	86_16	86	16
