Image	Name	Class	Parent	ROI	Centroid_X	Centroid_Y	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area	centroid_x_zeroscaled	centroid_y_zeroscaled	centroid_distances	Object ID	Object type	Classification	fly_section_ID	fly_ID	section_ID
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	194.0	335.58	5.8822	8.4704	1.0	3.2364	2.0664	0.6959	11.9375	191.0	12.1955	38.0	0.0	38.0	95.875	1534.0	28.7144	137.0	49.0	88.0	12.0	192.0	12.2202	38.0	0.0	38.0	54.5079	27.484	0.9068	10.4607	6.8883	0.7382	1.4126	5.4661	38.0	0.0	24.8741	28.1001	137.0	6.0	1.4266	5.4804	38.0	0.0	0.0866	0.3569	2.0	0.0	15.9291	8.4226	59.0	6.0	0.0945	0.2937	1.0	0.0	0.0894	5.0	24.3224	9.8863	86.8975	5.4139	157.5766	400.8771	-218.95999999999998	56.55000000000001	226.14460882364628				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	562.98	335.75	2.3529	5.9457	0.8364	2.1227	1.6085	0.6325	0.1111	1.0	0.3333	1.0	0.0	1.0	49.3333	444.0	6.265	58.0	41.0	17.0	0.1111	1.0	0.3333	1.0	0.0	1.0	33.7243	21.729	0.8976	7.8504	5.875	0.5925	0.9775	1.2967	5.0	0.0	29.9213	11.326	64.0	15.0	0.0562	0.2316	1.0	0.0	1.075	1.3291	5.0	0.0	27.7375	9.5477	64.0	15.0	0.05	0.2193	1.0	0.0	0.0717	6.0	14.118	13.8616	26.2333	3.2122	74.5051	174.383	150.02000000000004	56.72000000000003	160.3844094667559				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	573.52	338.76	24.705	20.0917	0.7691	8.0753	4.1599	0.8605	3.8507	258.0	5.7847	33.0	0.0	33.0	89.0299	5965.0	26.8661	150.0	38.0	112.0	3.3881	227.0	5.5731	33.0	0.0	33.0	116.8587	39.5936	0.9367	13.2036	11.4792	0.3882	2.0201	3.3377	33.0	0.0	40.8829	30.4999	150.0	9.0	0.8027	2.9918	33.0	0.0	1.4914	1.8864	8.0	0.0	26.9784	11.2828	73.0	9.0	0.056	0.4175	5.0	0.0	0.2068	6.0	35.184	24.5492	80.3216	5.5277	681.0922	2488.4189	160.56	59.73000000000002	171.31020547533063				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	182.95	344.22	11.3722	12.2101	0.9585	4.191	3.6281	0.4278	4.8438	155.0	4.5657	20.0	0.0	20.0	97.2188	3111.0	17.7214	119.0	47.0	72.0	5.0938	163.0	4.6929	20.0	0.0	20.0	80.3894	33.7052	0.8892	13.1104	8.1408	0.7752	0.9275	2.693	20.0	0.0	30.2609	31.4505	119.0	5.0	0.9275	2.7869	20.0	0.0	0.2114	1.2392	14.0	0.0	18.0171	11.8236	78.0	5.0	0.1657	1.2229	14.0	0.0	0.1285	5.0	57.7318	10.2243	172.4819	5.1484	319.5004	841.9814	-230.01	65.19000000000005	239.06973083182237				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	564.08	343.18	7.4507	10.5004	0.8492	4.1035	2.3313	0.8207	5.381	113.0	6.9172	23.0	0.0	23.0	66.8571	1404.0	17.3732	104.0	40.0	64.0	5.4762	115.0	6.9255	24.0	0.0	24.0	78.4287	33.7547	0.865	13.3589	7.7873	0.791	1.9701	3.0297	23.0	0.0	27.2786	17.6072	104.0	8.0	0.8159	2.8846	24.0	0.0	1.5722	1.8401	7.0	0.0	22.6611	10.3655	47.0	8.0	0.2722	1.0455	7.0	0.0	0.0796	4.0	27.3657	13.3239	77.8234	4.9917	270.6622	784.6569	151.12000000000006	64.15000000000003	164.17209537555408				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	545.54	345.74	11.3722	15.1348	0.6239	6.4529	2.0461	0.9446	16.625	532.0	19.3986	66.0	0.0	66.0	112.6875	3606.0	39.8023	188.0	49.0	139.0	17.0	544.0	19.5448	66.0	0.0	66.0	155.681	45.2131	0.957	16.4137	11.7622	0.6839	2.0652	7.0155	66.0	0.0	28.4286	28.7414	188.0	11.0	1.4135	7.1475	66.0	0.0	0.7956	1.2233	6.0	0.0	21.0817	9.4478	87.0	11.0	0.0545	0.3261	4.0	0.0	0.0717	6.0	49.4102	35.403	110.2366	16.0252	1183.3638	3176.2715	132.57999999999998	66.71000000000004	148.4172513557639				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	640.93	359.87	50.9786	34.427	0.5405	11.4653	7.3017	0.8312	1.0149	136.0	2.5487	17.0	0.0	17.0	80.6119	10802.0	17.7077	123.0	39.0	84.0	1.0149	136.0	2.7338	19.0	0.0	19.0	192.5424	53.013	0.8609	19.5284	13.8964	0.6663	0.9472	1.7805	17.0	0.0	45.6646	28.1401	123.0	1.0	0.3476	1.5578	19.0	0.0	0.9218	1.3921	8.0	0.0	32.5838	18.5004	92.0	1.0	0.0978	0.569	7.0	0.0	0.2676	6.0	56.8423	66.6921	103.6282	6.1696	638.4095	1345.4263	227.96999999999997	80.84000000000003	241.87895009694412				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	633.15	366.54	16.0779	17.1466	0.6872	7.618	2.952	0.9115	10.6444	479.0	14.0876	61.0	0.0	61.0	123.9556	5578.0	32.3398	189.0	57.0	132.0	11.1778	503.0	13.9419	61.0	0.0	61.0	98.8202	38.3018	0.8465	14.6712	8.5608	0.8136	1.9567	7.1369	61.0	0.0	42.9606	42.859	189.0	9.0	2.0315	7.2083	61.0	0.0	0.0861	0.3566	2.0	0.0	25.5215	16.9765	114.0	9.0	0.0622	0.2957	2.0	0.0	0.1593	5.0	44.1335	57.4363	77.915	6.1696	848.6229	2488.4189	220.19	87.51000000000005	236.94226343141065				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	643.97	372.18	14.9015	14.2665	0.92	5.0399	3.9166	0.5519	1.3171	54.0	2.9021	14.0	0.0	14.0	66.6585	2733.0	10.9147	90.0	46.0	44.0	1.2927	53.0	2.8917	14.0	0.0	14.0	99.6044	37.9196	0.8705	14.6837	9.0544	0.7776	0.5961	1.5285	14.0	0.0	32.6706	16.9534	90.0	13.0	0.2627	1.2788	14.0	0.0	0.4579	1.0417	5.0	0.0	26.1589	7.4439	70.0	13.0	0.0654	0.3695	3.0	0.0	0.1458	4.0	51.8705	45.0286	109.07	8.3548	230.3557	336.8409	231.01000000000005	93.15000000000003	249.08340490687056				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	264.05	384.18	9.0193	11.2392	0.8972	4.4417	2.7357	0.7151	3.68	92.0	7.6142	34.0	0.0	34.0	56.68	1417.0	16.0201	103.0	38.0	65.0	3.68	92.0	7.6142	34.0	0.0	34.0	133.7209	41.4728	0.977	14.4814	11.8981	0.5244	0.8275	2.6479	34.0	0.0	30.0906	12.5535	103.0	5.0	0.4327	2.5365	34.0	0.0	0.6025	1.571	16.0	0.0	27.9937	9.4985	64.0	5.0	0.1767	1.2805	16.0	0.0	0.058	9.0	125.5624	94.2219	302.0474	77.5027	4366.7607	21248.25	-148.90999999999997	105.15000000000003	182.29292526041706				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	405.13	405.07	8.6272	11.2572	0.8555	4.1604	3.0484	0.7611	10.2692	267.0	4.0155	16.0	2.0	14.0	50.2308	1306.0	7.235	65.0	37.0	28.0	0.8846	23.0	2.1038	8.0	0.0	8.0	87.448	35.093	0.8923	12.8905	9.1738	0.7059	5.9075	4.8859	19.0	0.0	24.9163	13.5433	65.0	1.0	0.1542	0.8404	8.0	0.0	5.3433	4.7081	19.0	0.0	21.6418	10.3267	50.0	1.0	0.0597	0.4079	5.0	0.0	0.105	6.0	132.5323	119.1847	320.1269	8.2761	8497.8633	21248.25	-7.829999999999984	126.04000000000002	126.2829778711288				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	396.4	413.25	56.4687	38.3245	0.4831	12.1551	6.8849	0.8579	13.4698	2007.0	6.6795	28.0	0.0	28.0	52.7517	7860.0	6.8269	67.0	35.0	32.0	0.2349	35.0	0.7479	5.0	0.0	5.0	250.9718	59.7592	0.8831	20.8773	16.7887	0.5512	8.5086	6.1334	28.0	0.0	34.4477	14.879	67.0	1.0	0.1576	0.6163	5.0	0.0	7.0061	5.0848	22.0	0.0	28.9045	11.9188	55.0	1.0	0.1341	0.5693	4.0	0.0	0.2256	5.0	74.9862	75.3829	136.2746	8.2761	1453.9282	2791.2136	-16.560000000000002	134.22000000000003	135.2377240269889				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	577.46	417.98	5.0979	10.2468	0.6101	3.561	2.404	0.7822	12.7059	216.0	19.8046	69.0	0.0	69.0	98.1176	1668.0	36.2093	165.0	39.0	126.0	12.6471	215.0	19.7577	69.0	0.0	69.0	130.1916	40.8912	0.9784	13.7653	11.8981	0.4623	1.3042	6.2259	69.0	0.0	20.1476	27.2101	165.0	0.0	1.3554	6.3783	69.0	0.0	0.6889	3.6684	46.0	0.0	15.9397	19.1512	134.0	0.0	0.746	3.9647	50.0	0.0	0.0355	7.0	78.6649	79.1899	81.1508	73.9546	1218.817	3176.2715	164.50000000000006	138.95000000000005	215.33079784368985				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	325.73	430.25	11.7643	13.4766	0.814	5.384	2.6892	0.8737	13.125	420.0	12.37	49.0	0.0	49.0	127.0	4064.0	26.4246	167.0	80.0	87.0	13.4688	431.0	13.3899	49.0	0.0	49.0	122.3488	41.9529	0.8735	14.8741	10.0747	0.7577	3.5127	6.0695	49.0	0.0	40.207	34.6495	167.0	8.0	1.5096	5.8802	49.0	0.0	2.422	3.5266	17.0	0.0	30.3582	17.4665	83.0	8.0	0.1525	0.7742	10.0	0.0	0.0865	3.0	52.9184	74.0236	77.5027	7.2288	907.8614	2256.4092	-87.22999999999996	151.22000000000003	174.57537426567356				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	326.96	439.23	7.4507	10.2419	0.8926	3.7163	2.8532	0.6952	12.9091	284.0	2.0449	18.0	9.0	9.0	60.0	1320.0	2.1157	64.0	56.0	8.0	0.0909	2.0	0.2942	1.0	0.0	1.0	101.173	37.0351	0.9269	13.4213	9.3932	0.6942	9.7683	3.8115	19.0	0.0	47.7838	9.8905	64.0	22.0	0.1042	0.4749	4.0	0.0	9.4768	3.8085	19.0	0.0	46.6498	9.5571	63.0	22.0	0.1055	0.4887	4.0	0.0	0.0694	5.0	84.642	82.6681	172.4819	7.2288	1364.7909	2791.2136	-86.0	160.20000000000005	181.82420080946324				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	502.19	447.17	5.49	8.8008	0.8907	3.5357	1.9367	0.7766	10.0	160.0	13.2413	42.0	0.0	42.0	69.75	1116.0	23.2393	111.0	42.0	69.0	9.375	150.0	13.4108	42.0	0.0	42.0	109.408	37.6759	0.9686	12.6054	11.4041	0.3083	0.8393	3.878	42.0	0.0	21.9893	17.2487	111.0	1.0	0.625	3.8079	42.0	0.0	0.2841	0.734	4.0	0.0	19.0947	11.7316	56.0	1.0	0.0947	0.43	3.0	0.0	0.0394	6.0	92.2262	108.674	126.4885	10.0397	2895.6804	6271.4751	89.23000000000002	168.14000000000004	190.34981612809617				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	511.9	452.12	16.8622	16.3521	0.7925	6.9912	3.1893	0.8978	15.5217	714.0	13.1534	60.0	0.0	60.0	164.2391	7555.0	37.2613	221.0	85.0	136.0	17.3043	796.0	13.2428	61.0	0.0	61.0	156.0731	46.2574	0.9166	16.5037	11.7198	0.7146	2.5829	6.8729	60.0	0.0	36.294	51.6144	221.0	2.0	2.2462	7.3615	61.0	0.0	0.892	2.5374	29.0	0.0	19.5739	20.2354	119.0	2.0	0.2784	2.2825	29.0	0.0	0.1021	3.0	69.9965	73.9546	125.9953	10.0397	375.523	451.6167	98.94	173.09000000000003	199.3721938987481				85_32	85	32
85G_2_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	392.41	492.76	1.5686	4.2306	1.0	1.6419	1.0034	0.0	25.8	129.0	14.8728	38.0	0.0	38.0	70.6	353.0	20.6712	83.0	34.0	49.0	25.8	129.0	14.8728	38.0	0.0	38.0	92.1537	34.0906	0.9964	11.463	10.0194	0.3615	1.3941	4.2966	38.0	0.0	22.5212	13.1901	83.0	3.0	0.6229	4.2111	38.0	0.0	0.8658	1.3365	6.0	0.0	21.4805	10.9082	46.0	3.0	0.0779	0.4403	5.0	0.0	0.0098	5.0	99.7163	86.9818	125.9953	80.9739	1995.1018	4498.8667	-20.549999999999955	213.73000000000002	214.71566174827583				85_32	85	32
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	532.0	103.16	7.8429	10.287	0.9313	4.1229	2.3063	0.8168	9.381	197.0	10.6136	31.0	0.0	31.0	70.4762	1480.0	21.9787	105.0	39.0	66.0	9.5238	200.0	10.6659	32.0	0.0	32.0	92.1537	37.4159	0.8272	13.4532	9.0624	0.73	1.3319	4.1356	31.0	0.0	23.7574	19.2846	105.0	2.0	0.9447	4.145	32.0	0.0	0.5421	1.0944	5.0	0.0	19.1729	11.2648	43.0	2.0	0.1028	0.4734	4.0	0.0	0.074	3.0	12.9002	16.522	17.5211	4.6574	62.1141	142.6029	34.64999999999998	-179.23999999999998	182.55848405374095				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	539.7	102.17	4.7057	8.3198	0.8543	3.3382	1.8999	0.7606	7.2857	102.0	6.9662	22.0	0.0	22.0	45.7143	640.0	13.4532	70.0	27.0	43.0	7.2857	102.0	6.933	22.0	0.0	22.0	70.978	31.3899	0.9052	11.3045	8.48	0.6457	0.7784	2.7603	22.0	0.0	15.7351	13.5763	70.0	1.0	0.7135	2.7145	22.0	0.0	0.2456	0.8734	6.0	0.0	13.2807	10.2752	46.0	1.0	0.1754	0.6719	6.0	0.0	0.0571	6.0	32.0573	19.441	70.8666	4.6574	72.9796	186.3422	42.35000000000002	-180.22999999999996	185.138800363403				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	516.95	103.6	7.0586	10.1022	0.8692	4.0663	2.1558	0.8241	3.65	73.0	4.3803	12.0	0.0	12.0	46.7	934.0	10.5934	68.0	30.0	38.0	3.6	72.0	4.4057	12.0	0.0	12.0	127.4466	40.2315	0.9895	13.8683	11.6245	0.5386	0.9511	2.0147	12.0	0.0	17.0	11.4546	68.0	2.0	0.3425	1.5042	12.0	0.0	0.7752	1.6204	10.0	0.0	15.0651	8.4503	42.0	2.0	0.1303	0.6831	7.0	0.0	0.049	5.0	47.9942	26.0604	90.2482	16.522	312.6422	822.8218	19.600000000000023	-178.79999999999998	179.87106493263445				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	426.97	104.43	10.1957	12.1348	0.8701	4.4235	3.1328	0.7855	3.7857	106.0	5.0798	21.0	0.0	21.0	51.3214	1437.0	13.6111	85.0	34.0	51.0	3.9286	110.0	5.298	21.0	0.0	21.0	107.4473	37.8496	0.9425	12.423	10.9224	0.3417	1.0466	2.2235	21.0	0.0	18.2473	13.4817	85.0	5.0	0.4516	2.0402	21.0	0.0	0.741	1.3329	6.0	0.0	14.5578	6.7764	40.0	5.0	0.0637	0.3032	2.0	0.0	0.0912	5.0	48.5981	48.0361	90.2482	7.0783	227.6329	408.3366	-70.38	-177.96999999999997	191.38094288617137				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	549.34	109.05	12.5486	14.4671	0.7534	6.3057	2.5888	0.8881	16.3824	557.0	17.7167	68.0	0.0	68.0	129.4706	4402.0	43.2605	192.0	47.0	145.0	18.7059	636.0	19.9295	68.0	0.0	68.0	150.1909	44.2194	0.9652	15.3076	12.0108	0.6111	1.7206	6.9864	68.0	0.0	28.5274	36.1812	192.0	3.0	1.765	7.9189	68.0	0.0	0.2923	0.8746	7.0	0.0	18.6934	12.9229	93.0	3.0	0.1146	0.6329	7.0	0.0	0.0732	5.0	28.8462	16.8858	51.9814	13.1581	230.6095	552.6393	51.99000000000001	-173.34999999999997	180.97840368397547				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	420.69	111.63	5.49	7.9234	1.0	2.8602	2.2357	0.6114	11.9286	167.0	11.8222	35.0	0.0	35.0	68.8571	964.0	19.4891	102.0	48.0	54.0	10.9286	153.0	10.666	32.0	0.0	32.0	82.7423	33.4163	0.9311	11.7083	8.856	0.6093	2.7183	4.3584	35.0	0.0	22.6103	14.7467	102.0	9.0	0.8122	3.7883	32.0	0.0	2.0704	2.1777	9.0	0.0	19.3568	6.7852	39.0	9.0	0.1005	0.3892	2.0	0.0	0.049	3.0	19.8544	10.5347	41.9501	7.0783	80.3475	125.4916	-76.66000000000003	-170.76999999999998	187.18746886477203				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	432.05	115.15	9.8036	11.3727	0.9525	4.2098	2.7829	0.7691	4.1154	107.0	3.7452	15.0	0.0	15.0	48.5385	1262.0	11.8465	79.0	33.0	46.0	2.3077	60.0	3.7711	15.0	0.0	15.0	121.9566	39.7529	0.9698	13.8536	11.2302	0.5798	3.8083	3.0194	15.0	0.0	24.0224	10.1903	79.0	5.0	0.2332	1.2608	15.0	0.0	3.7805	2.9513	11.0	0.0	21.8014	6.4363	44.0	5.0	0.0453	0.2537	3.0	0.0	0.0697	7.0	83.3419	85.9726	174.3738	10.2216	2800.5303	9134.7109	-65.30000000000001	-167.24999999999997	179.54568360169506				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	339.78	117.37	4.3136	8.489	0.7522	3.3553	1.9559	0.7816	8.2667	124.0	10.5456	33.0	0.0	33.0	51.8	777.0	19.1356	90.0	29.0	61.0	8.4	126.0	10.5003	33.0	0.0	33.0	109.8002	37.8421	0.9635	12.9004	11.2051	0.4697	0.5836	3.0298	33.0	0.0	16.0747	10.9889	90.0	2.0	0.4591	3.0153	33.0	0.0	0.1504	0.5425	4.0	0.0	14.0602	5.6505	29.0	2.0	0.0113	0.1058	1.0	0.0	0.0426	6.0	36.4366	30.6604	87.4064	10.7219	146.9552	373.2344	-157.57000000000005	-165.02999999999997	228.17363081653411				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	535.81	119.26	9.0193	11.7619	0.8193	4.6406	2.6921	0.7604	16.2692	423.0	16.3084	56.0	0.0	56.0	111.3846	2896.0	35.4492	172.0	56.0	116.0	18.0	468.0	16.5191	57.0	0.0	57.0	100.7809	38.6928	0.8459	14.1631	9.4331	0.76	1.9151	7.0244	56.0	0.0	26.3012	31.8886	172.0	5.0	1.9035	7.4617	57.0	0.0	0.3133	0.7373	4.0	0.0	16.8069	9.6754	73.0	5.0	0.1073	0.4839	3.0	0.0	0.0884	7.0	50.8409	17.7145	168.4739	3.8209	1277.1727	8583.7754	38.45999999999992	-163.14	167.61214514467616				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	381.11	120.79	11.7643	13.6912	0.7887	5.3179	3.1894	0.7881	8.4688	271.0	9.3187	40.0	0.0	40.0	82.5938	2643.0	22.6172	122.0	40.0	82.0	8.8438	283.0	9.9874	40.0	0.0	40.0	149.4067	43.9824	0.9706	15.1658	12.5243	0.5543	1.0236	3.5858	40.0	0.0	25.1571	19.934	122.0	8.0	0.7775	3.7592	40.0	0.0	0.3429	0.881	5.0	0.0	19.9057	7.6304	66.0	8.0	0.04	0.236	3.0	0.0	0.0735	6.0	53.8184	44.9931	124.088	16.8287	706.3439	3053.5688	-116.24000000000001	-161.60999999999996	199.07166975740165				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	323.75	123.88	27.0579	23.6423	0.6083	8.4729	5.4311	0.8553	5.2667	395.0	5.9827	26.0	0.0	26.0	106.88	8016.0	27.7123	158.0	46.0	112.0	4.32	324.0	6.034	25.0	0.0	25.0	194.5032	51.8294	0.9099	18.3018	13.399	0.6959	2.1124	3.4031	26.0	0.0	43.5141	30.6095	158.0	13.0	0.7831	2.9443	25.0	0.0	1.5532	2.298	12.0	0.0	32.279	11.3427	93.0	13.0	0.156	1.099	12.0	0.0	0.1375	5.0	16.807	17.7736	22.558	11.9678	81.1377	149.4751	-173.60000000000002	-158.51999999999998	235.0862616147528				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	598.21	121.78	7.8429	11.3067	0.7709	4.6769	2.1806	0.909	12.913	297.0	13.225	39.0	0.0	39.0	89.3043	2054.0	19.001	126.0	54.0	72.0	12.7391	293.0	13.6456	39.0	0.0	39.0	94.8987	36.5458	0.8929	12.9719	9.7572	0.5817	3.3402	6.0009	39.0	0.0	30.0656	24.5244	126.0	3.0	1.2787	5.55	39.0	0.0	2.3439	3.4218	13.0	0.0	23.9005	14.9386	66.0	3.0	0.086	0.4925	5.0	0.0	0.0818	5.0	31.2449	24.2112	64.7797	6.1011	153.6603	552.6393	100.86000000000001	-160.61999999999998	189.66160391602722				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	541.48	123.69	2.745	6.6115	0.7891	2.4042	1.6722	0.7795	13.8	138.0	18.3412	41.0	0.0	41.0	58.2	582.0	26.195	96.0	32.0	64.0	13.8	138.0	18.3412	41.0	0.0	41.0	64.3115	30.945	0.8439	12.0817	6.735	0.8142	1.0181	5.43	41.0	0.0	20.5482	12.0793	96.0	9.0	1.0361	5.4349	41.0	0.0	0.1987	0.7985	7.0	0.0	18.1346	4.261	36.0	9.0	0.2179	0.8523	7.0	0.0	0.0473	4.0	58.5802	31.6118	167.2764	3.8209	1152.9283	3900.4531	44.129999999999995	-158.70999999999998	164.7310565740413				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	606.93	122.43	9.4114	13.1719	0.6817	5.4751	2.4486	0.8914	27.8889	753.0	35.4795	114.0	0.0	114.0	154.0741	4160.0	51.4228	244.0	75.0	169.0	31.8519	860.0	37.5169	114.0	0.0	114.0	74.5073	36.1205	0.7176	12.4395	9.7965	0.6865	5.5596	16.1857	114.0	0.0	43.1451	52.2698	244.0	4.0	4.6736	17.693	114.0	0.0	1.9277	3.4104	14.0	0.0	25.1024	20.529	118.0	4.0	0.253	1.3956	15.0	0.0	0.1172	4.0	35.2082	33.2235	70.8666	3.5194	18.6836	35.4291	109.57999999999993	-159.96999999999997	193.9024943109293				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	365.02	125.24	6.6664	10.1421	0.8144	3.9544	2.2064	0.7848	7.9474	151.0	7.8985	23.0	0.0	23.0	59.7368	1135.0	14.1964	87.0	38.0	49.0	8.0	152.0	7.9162	23.0	0.0	23.0	127.4466	40.1317	0.9944	13.6781	11.808	0.464	0.5107	2.634	23.0	0.0	24.4801	10.6263	87.0	11.0	0.5046	2.6502	23.0	0.0	0.0519	0.2747	3.0	0.0	22.3052	5.1395	44.0	11.0	0.0422	0.3044	4.0	0.0	0.0453	5.0	45.5578	25.9137	118.1148	16.8287	762.351	2468.5322	-132.33000000000004	-157.15999999999997	205.45192746723015				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	306.72	123.52	5.49	8.2261	1.0	3.2016	1.8311	0.7988	7.0	105.0	7.5309	20.0	0.0	20.0	68.5333	1028.0	22.8532	103.0	34.0	69.0	7.0667	106.0	7.704	21.0	0.0	21.0	71.7623	33.0739	0.8244	12.9375	7.4951	0.8157	1.2796	2.9696	20.0	0.0	23.5376	18.3103	103.0	5.0	0.7419	2.9258	21.0	0.0	0.7778	1.3363	6.0	0.0	19.5906	11.2927	81.0	5.0	0.1871	0.767	6.0	0.0	0.0565	5.0	22.5302	17.7736	42.8253	3.7082	47.568	77.4007	-190.63	-158.88	248.15852050655042				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	345.89	127.18	7.8429	11.4036	0.7579	4.7268	1.9689	0.9114	6.5714	138.0	9.3572	30.0	0.0	30.0	46.8095	983.0	14.9553	82.0	30.0	52.0	6.7619	142.0	9.5441	30.0	0.0	30.0	124.3095	39.8919	0.9816	13.282	11.808	0.3563	0.8088	2.9221	30.0	0.0	17.2539	12.3161	82.0	1.0	0.5455	2.9349	30.0	0.0	0.4027	0.8561	5.0	0.0	15.1711	9.0129	38.0	1.0	0.1074	0.4044	3.0	0.0	0.0579	5.0	22.4416	22.558	30.7623	10.7219	135.9722	180.2135	-151.46000000000004	-155.21999999999997	216.87180545197663				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	608.8	128.38	1.5686	4.1566	1.0	1.5465	1.1208	0.0	11.8	59.0	9.8843	23.0	0.0	23.0	73.8	369.0	17.7961	95.0	48.0	47.0	10.8	54.0	8.3187	20.0	0.0	20.0	43.1358	24.7319	0.8862	9.7199	5.985	0.793	5.7257	3.9353	23.0	0.0	30.2389	11.5142	95.0	16.0	0.5398	2.7485	20.0	0.0	5.4444	3.2793	12.0	0.0	28.2222	5.8443	58.0	16.0	0.0648	0.4163	4.0	0.0	0.0216	5.0	22.8485	16.3693	57.0402	3.5194	105.1579	225.3651	111.44999999999993	-154.01999999999998	190.1138156473642				85_33	85	33
85G_3_FITC.tif	Positive	Positive	PathAnnotationObject	Polygon	302.9	129.67	9.0193	10.9285	0.949	3.918	3.0739	0.5791	12.96	324.0	11.8865	38.0	0.0	38.0	112.44	2811.0	26.1392	153.0	66.0	87.0	12.96	324.0	11.8865	38.0	0.0	38.0	91.3694	37.4845	0.8172	13.3	9.4039	0.7023	1.7821	5.5349	38.0	0.0	30.6197	30.7009	153.0	10.0	1.5427	5.5496	38.0	0.0	0.445	1.0955	9.0	0.0	20.8325	8.7242	60.0	10.0	0.177	0.8099	9.0	0.0	0.0915	5.0	19.1911	15.4623	39.5719	3.7082	126.875	452.6004	-194.45000000000005	-152.73	247.25949000998932				85_33	85	33
