Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Channel 1 mean	Nucleus: Channel 1 sum	Nucleus: Channel 1 std dev	Nucleus: Channel 1 max	Nucleus: Channel 1 min	Nucleus: Channel 1 range	Nucleus: Channel 2 mean	Nucleus: Channel 2 sum	Nucleus: Channel 2 std dev	Nucleus: Channel 2 max	Nucleus: Channel 2 min	Nucleus: Channel 2 range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
71_16_merge.tif	59b3b562-e3dd-41ed-b654-baada60b69c8	Cell		Positive	Annotation	Polygon	563.66	2127.8	52	27.5872	0.8586	10.1328	5.9696	0.7722	34.9286	1956	14.8187	54	0	54	47.4643	2658	14.3919	81	24	57	237	56.3939	0.9365	19.3429	14.9177	0.6105	13.7934	19.0561	54	0	48.7769	31.0165	141	7	7.4301	15.2265	45	0	49.172	34.5105	141	7	0.2152	9	94.8784	114.6115	186.1363	38.3007	2331.6101	6635.7817
71_16_merge.tif	11716d5d-163b-441a-b5b2-62834d0c03f4	Cell		Positive	Annotation	Polygon	435.58	2139.5	405	101.3683	0.4953	27.8217	24.4119	0.4566	68.1605	27605	22.8375	127	0	127	26.9704	10923	25.5643	104	1	103	870	112.1398	0.8694	36.434	33.292	0.3468	35.5098	36.2014	127	0	29.0873	26.6477	114	0	7.133	16.2287	68	0	30.927	27.4495	114	0	0.4611	8	418.6849	133.0414	1229.6947	121.3374	7430.6177	38412.6797
71_16_merge.tif	298cb5f7-1614-4ae1-a35e-cbf7351f5846	Cell		Positive	Annotation	Polygon	510.02	2235.6	51	27.7107	0.8346	9.9617	7.8359	0.3523	54.1429	3032	16.1408	86	0	86	33.4286	1872	6.2896	53	23	30	189	49.6833	0.9622	17.4676	13.7706	0.6026	21.0947	26.8787	86	0	43.2368	17.4505	101	20	7.2836	16.3365	69	0	47.3358	18.9459	101	20	0.2833	4	69.0961	69.5765	122.5076	14.7239	2084.2161	6635.7817
71_16_merge.tif	e6d5b66a-c4c6-4830-8a83-13c127d24b94	Cell		Positive	Annotation	Polygon	537.81	2238.1	52	27.9465	0.8367	10.6756	7.019	0.7395	35.4182	1948	15.0465	48	0	48	14.4364	794	4.3579	21	6	15	192	50.6556	0.9403	18.0308	14	0.6183	13.8763	19.6936	50	0	17.1082	7.1999	43	4	5.3525	13.9891	50	0	18.1655	7.8164	43	4	0.2813	5	64.3974	74.7764	114.6115	11.3558	1541.474	5290.5903
71_16_merge.tif	aed31d35-2f19-4a61-9d75-dfdd7a033eba	Cell		Positive	Annotation	Polygon	525.09	2237.5	30	20.3892	0.9068	7.5175	4.7068	0.7524	53.3125	1706	10.0014	75	38	37	90.875	2908	15.1588	111	53	58	111	38.1153	0.9601	13.2697	10.9747	0.4814	24	25.2666	75	0	79.087	21.1646	111	35	12.6988	19.625	51	0	74.5422	21.4648	109	35	0.2619	5	37.2062	19.9875	117.9952	11.3558	385.5465	855.998
71_16_merge.tif	ac0d1a38-b639-49d9-9bb6-6735e2a6b7bd	Cell		Positive	Annotation	Polygon	507.45	2256.1	593	126.8339	0.4632	40.1853	29.9807	0.714	87.5438	52001	26.9481	144	0	144	23.6869	14070	12.1526	58	0	58	1063	140.0541	0.681	47.4058	37.7468	0.4437	57.6958	42.4662	144	0	22.9221	13.2572	91	0	20.0531	24.907	83	0	21.9575	14.4869	91	0	0.556	7	75.0438	89.3415	136.4245	17.7816	501.3923	826.9518
71_16_merge.tif	c5a1e5ee-a3e9-4797-ba2c-4289bb9a3ac2	Cell		Positive	Annotation	Polygon	536.46	2259.2	133	54.7012	0.5586	22.9459	8.7975	0.9387	55.2464	7624	13.6573	95	37	58	22.1087	3051	7.4605	37	6	31	344	72.8675	0.8141	28.6099	17.5547	0.7852	27.7572	27.6772	95	0	24.1561	11.9367	87	4	9.5192	17.7557	57	0	25.5144	13.9996	87	4	0.3938	5	39.6509	25.6237	73.9787	17.6389	411.9974	826.9518
71_16_merge.tif	49ab6fc8-58a6-4a90-b305-03fe929d9129	Cell		Positive	Annotation	Polygon	615.01	2307.4	430	88.139	0.6956	29.0482	22.9154	0.5941	114.044	49267	35.5947	181	39	142	32.6435	14102	32.3115	133	0	133	884	113.9981	0.8548	38.049	31.9244	0.5093	64.2878	57.3779	181	0	24.965	25.4813	133	0	16.9427	24.8788	100	0	17.6586	12.8622	69	0	0.4877	10	153.2992	144.8703	334.997	39.8175	7739.5488	39102.2148
71_16_merge.tif	70fc670a-1cb5-44d5-bc5f-e1e1656086df	Cell		Positive	Annotation	Polygon	572.92	2303.1	120	44.9464	0.7465	17.0587	10.8829	0.714	59.9444	7553	18.0596	110	37	73	11	1386	5.0072	24	2	22	350	69.6346	0.907	24.1321	20.1424	0.5769	24.5857	30.7115	110	0	11.1914	8.4542	54	0	4.6964	13.767	56	0	11.2991	9.8879	54	0	0.3467	5	43.138	41.8583	74.7764	17.0719	535.9536	1315.6354
71_16_merge.tif	4a5fc09a-7041-4afa-8b46-edbfd9e47305	Cell		Positive	Annotation	Polygon	579.71	2321.8	72	38.0996	0.6233	15.5083	6.2543	0.9314	50.4675	3886	11.3585	73	0	73	10.4026	801	6.4221	23	0	23	218	58.5748	0.7984	22.2367	14.0112	0.7908	18.027	25.0129	73	0	13.6036	8.76	45	0	0.8	5.5259	40	0	15.3034	9.3603	45	1	0.3366	4	24.0116	21.9948	39.8175	12.2391	239.0948	384.6874
